"date","origin_country","destination_country","product","duration","units","amount"
"2012-03-08","DO","CZ","Radishes",21.84,64,896
"2012-03-08","VU","DM","Purple Asparagus",2.43,86,1118
"2012-03-08","HR","RE","Raisins",31.05,70,840
"2012-03-08","KR","CL","Purple Carrots",98.32,91,1183
"2012-03-09","MA","SV","Carrots",2.64,47,423
"2012-03-09","AU","SY","Cranberries",37.37,67,737
"2012-03-09","NU","TR","Papayas",53.76,46,506
"2012-03-09","PA","EC","Persimmons",54.4,15,210
"2012-03-10","MM","SN","Persimmons",65.54,4,28
"2012-03-10","CY","GG","Red Apples",29.78,26,390
"2012-03-10","DO","SZ","Green Grapes",18.03,13,182
"2012-03-10","SJ","MZ","Mangoes",53.03,56,840
"2012-03-10","MW","TF","Yellow Beets",55.27,74,444
"2012-03-10","MP","SI","Papayas",91.18,61,549
"2012-03-11","BH","TM","Lemons",71.77,5,30
"2012-03-12","AI","BQ","Red Grapes",42.65,15,210
"2012-03-12","SH","GR","Yellow Peppers",99.15,51,255
"2012-03-12","DZ","SD","Watermelon",32.72,9,54
"2012-03-13","KY","MG","Purple Figs",59.06,2,10
"2012-03-14","BA","ER","Yellow Figs",94.14,20,200
"2012-03-16","GW","LT","Red Pears",50.51,72,792
"2012-03-16","KG","BN","Snow Peas",53.75,26,130
"2012-03-16","LB","GG","Arugula",31.24,95,1235
"2012-03-17","IM","SV","Yellow Winter Squash",50.65,50,400
"2012-03-17","IM","GI","Onions",72.84,82,902
"2012-03-17","VN","KM","Celery",45.51,97,679
"2012-03-18","PM","NU","Cherries",24.4,75,1050
"2012-03-18","BJ","AF","Pumpkin",51.02,56,784
"2012-03-18","AW","LB","Garlic",29.94,3,42
"2012-03-18","RE","BR","Red Pears",41.55,12,72
"2012-03-19","MZ","GN","Sweet Corn",67.77,83,415
"2012-03-19","SR","FI","Sugar Snap Peas",51.74,21,189
"2012-03-20","MT","AU","Avocados",80.18,23,253
"2012-03-20","nan","SS","Shallots",99.29,40,440
"2012-03-20","HM","JM","Grape Juice (100%)",44.65,81,810
"2012-03-21","RO","TW","Cherries",21.65,6,36
"2012-03-21","BE","SI","Endive",47.19,3,15
"2012-03-21","PH","CO","Black Salsify",30.62,39,468
"2012-03-21","KI","BH","Arugula",49.73,38,418
"2012-03-22","TV","GT","Watermelon",56.69,90,990
"2012-03-22","LI","IS","Yellow Winter Squash",83.88,81,405
"2012-03-22","GH","SB","Celery",67.02,46,230
"2012-03-22","BL","VA","nan",0.99,76,988
"2012-03-23","BJ","UM","White Peaches",46.7,42,546
"2012-03-23","BD","FJ","nan",83.83,10,110
"2012-03-23","BE","JP","Butternut Squash",34.59,88,1056
"2012-03-24","IE","UA","Broccoli Rabe",3.17,83,913
"2012-03-25","TF","RO","Yellow Summer Squash",11.84,59,826
"2012-03-25","HT","SK","Purple Figs",41.31,42,210
"2012-03-26","CX","CI","Parsnips",9.39,30,150
"2012-03-26","TC","SG","Blackberries",24.77,88,528
"2012-03-26","TK","LS","Garlic",70.8,12,144
"2012-03-27","GS","AL","Red Potatoes",79.81,98,1176
"2012-03-27","LC","BI","Artichokes",14.05,36,432
"2012-03-28","XX","NP","Dates",54.44,3,36
"2012-03-28","VA","nan","Plums",32.35,80,400
"2012-03-29","GS","KH","White Peaches",94.14,73,438
"2012-03-29","TD","SG","Rhubarb",46.49,26,364
"2012-03-29","OM","AL","Oranges",53.93,3,36
"2012-03-29","CZ","VN","Kiwifruit",59.53,5,40
"2012-03-30","TH","AD","Honeydew",93.53,8,96
"2012-03-30","SH","MN","Lettuce",31.15,30,210
"2012-03-30","ST","PL","Blood Oranges",77.89,86,1032
"2012-03-30","GD","MP","Watercress",94.4,27,351
"2012-03-30","AT","CC","Brussels Sprouts",18.57,1,9
"2012-04-01","IO","NF","Peaches",15.06,76,988
"2012-04-01","MK","TL","White Peaches",45.06,20,100
"2012-04-02","SL","AE","Bananas",49.17,48,720
"2012-04-02","NO","FJ","Yellow Watermelon",88.05,4,28
"2012-04-02","RU","US","Sugar Snap Peas",91.83,34,476
"2012-04-03","UZ","LR","Celery",35.35,82,820
"2012-04-03","AU","IL","Limes",46.51,80,960
"2012-04-04","DZ","nan","Limes",29.2,41,574
"2012-04-04","VC","AM","Green Peppers",71.88,58,290
"2012-04-05","QA","SM","Green Apples",17.72,5,70
"2012-04-05","LU","TV","Raspberries",74.53,4,28
"2012-04-05","JM","AM","Rhubarb",63.75,59,354
"2012-04-05","HN","CZ","Yellow Potatoes",46.45,70,490
"2012-04-05","LT","LU","Peas",72.61,81,810
"2012-04-06","TT","BQ","Rhubarb",25.31,63,441
"2012-04-06","FO","JO","Avocados",31.73,51,561
"2012-04-06","MA","GP","Watermelon",29.61,19,133
"2012-04-06","EH","SA","Mushrooms",64.35,27,135
"2012-04-07","TV","TC","Ginger",39.33,21,126
"2012-04-07","ML","WF","Eggplant",91.11,35,490
"2012-04-07","TT","DK","Spinach",88.99,54,594
"2012-04-08","HR","TH","Purple Cabbage",76.67,71,497
"2012-04-08","MT","JM","Dates",77.17,84,672
"2012-04-09","ER","WF","Oranges",53.73,1,11
"2012-04-10","SM","IR","Blackberries",41.62,7,91
"2012-04-10","TJ","IO","Lemons",14.46,68,544
"2012-04-10","PY","GT","Cherries",9.97,11,55
"2012-04-10","VE","SK","Purple Figs",30.14,87,696
"2012-04-11","XX","BB","Grape Juice (100%)",60.25,37,555
"2012-04-12","GQ","HN","Purple Figs",70.35,16,176
"2012-04-12","GY","KN","Endive",30.11,34,442
"2012-04-13","KH","GP","Yellow Figs",79.73,91,1365
"2012-04-13","OM","AL","Rhubarb",50.64,2,28
"2012-04-14","CF","YE","Pumpkin",26.79,52,260
"2012-04-14","RW","LR","Rutabagas",79.19,59,531
"2012-04-14","BZ","KM","Potatoes (purple fleshed)",58.51,34,306
"2012-04-15","PE","IR","Pineapples",27.48,31,248
"2012-04-15","HN","CR","Green Beans",20.16,6,48
"2012-04-16","RU","LA","Potatoes (White Fleshed)",47.26,66,792
"2012-04-16","BN","HT","Yellow Beets",78.63,89,1068
"2012-04-17","PL","FJ","Lettuce",7.58,93,651
"2012-04-17","CU","SY","Spinach",9.59,84,1008
"2012-04-17","MO","PG","Red Apples",8.48,82,984
"2012-04-17","RU","CU","Watermelon",86.77,11,55
"2012-04-17","TR","RW","Avocados",62.19,8,120
"2012-04-18","NP","GL","Watermelon",66.84,24,168
"2012-04-19","SC","MX","Snow Peas",63.51,6,66
"2012-04-19","PW","MM","Yellow Summer Squash",3.7,33,429
"2012-04-20","PM","GH","Black Currants",61.83,70,1050
"2012-04-20","NL","NZ","White Peaches",12.52,2,16
"2012-04-21","CN","CW","White Peaches",95.28,13,78
"2012-04-22","BS","MQ","Broccoflower",64.5,36,540
"2012-04-22","BS","GA","Turnips",81.14,58,464
"2012-04-22","MT","RE","Yellow Summer Squash",54.76,93,651
"2012-04-23","AX","CU","Pumpkin",40.45,14,196
"2012-04-24","-","CZ","White Nectarines",11.95,8,48
"2012-04-24","BM","CW","Pineapples",90.33,62,744
"2012-04-24","PS","US","Red Potatoes",67.87,19,266
"2012-04-25","MK","AF","Radishes",14.8,78,858
"2012-04-25","JO","NG","Yellow Pears",33.03,40,520
"2012-04-25","CC","UZ","Papayas",24.07,24,336
"2012-04-26","JO","EE","Red Grapes",4.68,71,923
"2012-04-26","GT","PM","Limes",91.86,14,196
"2012-04-27","LC","BJ","Green Apples",93.92,43,516
"2012-04-28","BB","OM","Black Olives",98.52,34,510
"2012-04-28","GT","ME","Sweet Potatoes",65.62,44,264
"2012-04-28","DO","NR","Carrots",99.2,74,1110
"2012-04-28","nan","AS","Lemons",51.51,39,351
"2012-04-30","AE","ET","White Corn",64.18,41,574
"2012-04-30","PN","OM","Black Olives",18.25,80,480
"2012-05-01","TN","TZ","Red Grapes",31.54,37,370
"2012-05-01","SM","FO","Tomatoes",63.39,68,1020
"2012-05-01","TJ","WS","Apricots",8.39,6,54
"2012-05-02","BI","EG","Apricots",22.6,97,873
"2012-05-02","LB","PE","Yellow Apples",60.37,53,318
"2012-05-02","XX","NU","Yellow Winter Squash",18.38,2,18
"2012-05-02","CW","DO","Red Grapes",50.7,37,259
"2012-05-02","LY","TJ","Kiwifruit",18.59,19,190
"2012-05-02","GL","MY","Strawberries",74.19,81,810
"2012-05-02","BY","MZ","Rhubarb",96.61,64,768
"2012-05-03","DO","SX","Cauliflower",74.04,39,273
"2012-05-03","RW","LV","Pink/Red Grapefruit",93.34,34,374
"2012-05-04","SI","WF","Pink/Red Grapefruit",27.78,5,55
"2012-05-05","HN","SX","Jerusalem Artichokes",40.37,54,270
"2012-05-05","AI","GM","Yellow Potatoes",10.88,13,78
"2012-05-05","GI","CM","Pink/Red Grapefruit",93.63,23,253
"2012-05-06","MU","LB","White Peaches",55.66,14,196
"2012-05-06","IO","RW","Broccoflower",29.01,44,308
"2012-05-06","TR","SR","Dates",18.47,37,481
"2012-05-07","JP","NG","Yellow Figs",45.82,50,500
"2012-05-07","WF","PL","Peas",99.63,79,790
"2012-05-07","TK","BR","Green Peppers",55.25,8,72
"2012-05-07","IT","HU","Mushrooms",93.6,24,336
"2012-05-07","KZ","LA","Honeydew",89.46,60,660
"2012-05-08","ZA","AF","Bananas",24.95,41,246
"2012-05-09","PS","GI","Yellow Beets",2.51,71,355
"2012-05-09","EG","ML","Purple Belgian Endive",5.66,80,560
"2012-05-09","IM","VI","Persimmons",96.93,19,209
"2012-05-11","GA","PT","Carrots",35.48,24,264
"2012-05-11","ZM","MM","Rutabagas",51.83,86,688
"2012-05-11","GM","ME","Yellow Figs",34.68,62,434
"2012-05-11","TZ","CC","Purple Belgian Endive",42.29,35,490
"2012-05-12","BF","GS","Endive",36.06,95,950
"2012-05-12","GG","BO","Pineapples",37.72,32,480
"2012-05-12","FM","LI","Green Peppers",71.06,77,693
"2012-05-13","HR","MW","Sweet Potatoes",95.88,10,80
"2012-05-14","BB","NL","Purple Figs",1.29,23,161
"2012-05-14","MM","MA","Butternut Squash",51.69,58,290
"2012-05-14","CH","GA","Black Currants",2.89,71,852
"2012-05-15","ZM","FI","Sweet Potatoes",45.04,22,308
"2012-05-15","ML","SI","Yellow Watermelon",87.44,93,1116
"2012-05-15","NO","SS","Zucchini",15.32,74,888
"2012-05-16","BJ","YT","Cucumbers",52.11,10,70
"2012-05-16","BO","PF","Tomatoes",46.82,36,360
"2012-05-18","VU","KH","Leeks",23.49,59,767
"2012-05-18","TC","RW","Artichokes",38.82,70,840
"2012-05-18","CY","nan","Ginger",41.51,19,285
"2012-05-18","AR","UM","Turnips",85.1,90,720
"2012-05-19","ER","PF","Limes",40.67,12,156
"2012-05-20","SM","UG","Sugar Snap Peas",22.83,59,590
"2012-05-20","SX","KE","Black Currants",15.73,39,273
"2012-05-20","PH","SB","Green Grapes",29.63,14,112
"2012-05-21","BN","nan","Dates",22.61,14,196
"2012-05-21","BD","GN","Blood Oranges",71.41,75,375
"2012-05-21","BY","LA","nan",54.64,81,810
"2012-05-21","PW","LR","Watercress",11.65,33,363
"2012-05-22","RW","PY","Carrots",14.89,39,468
"2012-05-24","CD","KH","Nectarines",84.96,21,315
"2012-05-24","BQ","XX","Pumpkin",0.74,73,949
"2012-05-24","CC","SA","Yellow Figs",73.52,93,1116
"2012-05-25","KP","AW","Red Grapes",84.64,31,403
"2012-05-25","PA","GH","Brussels Sprouts",31.01,44,660
"2012-05-25","PT","VC","Potatoes (White Fleshed)",79.25,1,12
"2012-05-25","BN","MA","Cucumbers",29.6,63,504
"2012-05-26","BR","NR","Rhubarb",50.45,74,370
"2012-05-27","SN","nan","White Nectarines",5.02,52,676
"2012-05-27","MK","AD","Radicchio",74.89,5,35
"2012-05-27","AX","ZA","Eggplant",83.45,48,432
"2012-05-27","GY","TT","Potatoes (purple fleshed)",83.52,95,855
"2012-05-27","LS","IS","Leafy Greens",18.79,9,117
"2012-05-27","ET","PS","Purple Peppers",65.32,30,420
"2012-05-27","JO","KW","Blackberries",43.4,97,1261
"2012-05-28","EH","ZW","Leafy Greens",95.99,88,1144
"2012-05-28","MV","BM","Peas",86.91,6,66
"2012-05-29","CC","EE","Red Pears",41.2,27,297
"2012-05-30","FO","CO","Black Currants",4.63,49,490
"2012-05-30","SV","TC","Chinese Cabbage",49.28,81,405
"2012-05-30","ER","KM","Yellow Watermelon",62.74,73,438
"2012-05-30","BZ","GT","Watermelon",54.9,25,125
"2012-05-30","BZ","LK","Avocados",75.32,15,90
"2012-05-31","CU","BE","Cape Gooseberries",87.21,32,288
"2012-05-31","AE","GB","Yellow Pears",77.44,70,420
"2012-06-01","IN","GT","Beets",29.95,43,258
"2012-06-01","KW","PS","Peas",7.79,2,20
"2012-06-01","CI","AW","Peas",40.66,79,553
"2012-06-02","MT","BM","Watermelon",15.11,87,870
"2012-06-02","nan","CD","Green Onions",16.83,87,1131
"2012-06-02","UY","WF","Raisins",43.56,35,210
"2012-06-02","PW","ML","Radicchio",62.48,47,705
"2012-06-02","PM","AE","Yellow Apples",93.12,65,390
"2012-06-02","CD","PF","Asparagus",82.85,13,143
"2012-06-03","CA","OM","Yellow Winter Squash",67.47,34,272
"2012-06-03","TM","MQ","Yellow Watermelon",23.26,37,481
"2012-06-03","PH","CX","White Peaches",23.84,95,570
"2012-06-04","BJ","PH","Bananas",49.92,89,712
"2012-06-06","GH","NZ","Endive",71.78,39,429
"2012-06-06","BN","KR","Kohlrabi",50.43,37,518
"2012-06-06","SJ","BZ","Pink/Red Grapefruit",8.02,67,402
"2012-06-07","FR","KW","Grapefruit",43.7,52,468
"2012-06-07","ZW","BD","Peas",51.69,91,546
"2012-06-07","TF","ZM","Ginger",68.71,57,456
"2012-06-07","ML","CD","nan",72.17,26,208
"2012-06-07","KI","MU","Mangoes",74.78,35,490
"2012-06-08","VC","TM","Concord Grapes",43.07,26,312
"2012-06-08","NP","LU","Cape Gooseberries",80.29,84,1008
"2012-06-09","SH","CK","Yellow Potatoes",80.66,95,760
"2012-06-09","FR","HT","Purple Asparagus",12.68,88,528
"2012-06-09","RO","CF","Potatoes (purple fleshed)",74.06,17,136
"2012-06-10","BY","TO","Chinese Cabbage",12.21,57,399
"2012-06-10","CZ","AI","Turnips",44.29,88,880
"2012-06-10","IM","CA","Cauliflower",89.11,25,275
"2012-06-11","MR","BH","Bananas",23.31,30,210
"2012-06-11","CR","XX","Celery",27.36,78,1092
"2012-06-11","HU","KW","Honeydew",36.83,60,360
"2012-06-11","FR","BT","Asparagus",24.9,34,204
"2012-06-12","SI","TF","Golden Kiwifruit",47.17,3,30
"2012-06-12","FO","CC","Tangerines",93.78,61,305
"2012-06-14","HM","BA","Purple Peppers",21.47,22,308
"2012-06-14","MP","AM","Peaches",99.89,41,574
"2012-06-14","US","CR","Watercress",10.82,71,923
"2012-06-14","TG","NZ","Red Onions",9.67,31,155
"2012-06-14","SC","BZ","Butternut Squash",36.46,92,1380
"2012-06-15","HK","MF","Leafy Greens",51.75,80,400
"2012-06-16","BR","PA","Yellow Summer Squash",64.59,32,384
"2012-06-16","CG","CC","Sweet Potatoes",71.38,21,168
"2012-06-17","SL","VI","Green Beans",54.57,54,378
"2012-06-18","KH","SJ","Peaches",80.11,27,162
"2012-06-18","RU","GU","Yellow Beets",97.66,96,768
"2012-06-19","AL","SN","Watermelon",0.95,4,52
"2012-06-19","GD","PW","Rhubarb",51.88,88,1320
"2012-06-20","-","BH","Mushrooms",64.09,88,1232
"2012-06-21","UZ","DJ","Leafy Greens",73.63,85,680
"2012-06-21","LA","CG","Cucumbers",48.14,59,531
"2012-06-22","DZ","IM","Nectarines",98.3,83,498
"2012-06-23","HR","MT","Onions",57.65,64,576
"2012-06-23","BW","VG","Yellow Figs",79.23,77,1155
"2012-06-23","CK","SJ","Green Cabbage",4.85,97,1261
"2012-06-23","ST","MO","Red Pears",53.33,48,624
"2012-06-23","UA","WS","Red Pears",10.07,19,95
"2012-06-23","BF","RU","Apricots",90.91,94,1316
"2012-06-23","MX","SY","Yellow Tomatoes",43.65,80,400
"2012-06-24","GM","VU","Zucchini",18.61,13,117
"2012-06-24","SD","CH","Red Onions",17.66,70,1050
"2012-06-25","LS","KZ","Lemons",33.38,48,576
"2012-06-25","VC","SA","Yellow Summer Squash",31.98,35,420
"2012-06-26","HK","BS","Endive",79.36,96,1056
"2012-06-26","JM","MV","Cucumbers",51.72,27,297
"2012-06-26","CM","GP","Mushrooms",37.07,85,765
"2012-06-26","CV","TL","Nectarines",48.58,41,533
"2012-06-27","BA","GW","Yellow Tomatoes",82.79,18,198
"2012-06-27","ID","LT","Tangerines",66.22,60,540
"2012-06-27","NZ","PH","Limes",51.46,19,95
"2012-06-28","PL","SR","White Nectarines",31.05,77,539
"2012-06-28","PT","nan","Yellow Pears",77.69,40,400
"2012-06-29","BM","BA","Asparagus",7.71,98,1078
"2012-06-29","SO","GW","Green Peppers",54.88,64,448
"2012-06-30","JP","SO","Potatoes (White Fleshed)",79.0,31,310
"2012-06-30","SO","SS","Papayas",33.88,52,416
"2012-07-01","LI","AS","Rhubarb",85.17,90,1080
"2012-07-01","CA","IL","Purple Grapes",96.85,44,396
"2012-07-02","BF","JO","Snow Peas",13.35,96,1440
"2012-07-02","SA","MV","Leeks",47.06,95,1425
"2012-07-02","MV","YT","Papayas",23.53,96,1248
"2012-07-02","GP","DJ","Red Peppers",38.03,19,152
"2012-07-02","FK","ZM","Cucumbers",35.68,8,96
"2012-07-03","AX","MC","Purple Asparagus",8.51,49,392
"2012-07-03","GY","ZW","Green Grapes",61.2,41,205
"2012-07-03","IT","ZM","Pineapples",37.86,42,252
"2012-07-06","CN","YT","Garlic",90.51,51,459
"2012-07-06","QA","MV","White Corn",79.53,31,248
"2012-07-06","DO","IM","Cape Gooseberries",63.97,34,204
"2012-07-06","NG","TO","Leeks",66.79,79,711
"2012-07-07","QA","CD","Yellow Peppers",56.82,13,130
"2012-07-07","CR","TF","Watercress",7.28,11,110
"2012-07-07","DM","GF","Yellow Figs",12.42,8,64
"2012-07-07","GF","CH","Concord Grapes",44.15,56,840
"2012-07-08","MD","TH","Green Cabbage",71.03,38,190
"2012-07-08","CW","SH","Cauliflower",13.42,35,175
"2012-07-09","DJ","BI","Red Peppers",39.01,72,1008
"2012-07-09","UZ","EE","Peas",32.7,36,324
"2012-07-09","GW","CD","Yellow Figs",46.45,16,112
"2012-07-09","nan","BT","Broccoli Rabe",87.85,34,510
"2012-07-10","DE","DK","Apricots",67.71,86,1290
"2012-07-10","CK","KM","Red Pears",71.09,98,784
"2012-07-10","ST","SM","Yellow Beets",88.29,45,315
"2012-07-11","TD","IM","Cape Gooseberries",61.35,65,715
"2012-07-11","GI","AI","Brussels Sprouts",44.68,90,720
"2012-07-11","PM","nan","Dates",82.41,39,468
"2012-07-12","FK","TO","Oranges",42.91,7,84
"2012-07-12","MF","BH","Yellow Summer Squash",47.31,53,742
"2012-07-12","MC","RW","Tomatoes",68.62,72,864
"2012-07-12","VG","EC","Green Grapes",95.46,71,923
"2012-07-13","TC","LT","Peas",6.68,69,690
"2012-07-13","DJ","SK","Onions",27.38,62,434
"2012-07-14","AL","BJ","Bananas",86.9,60,360
"2012-07-14","NR","CU","Green Peas",43.28,52,312
"2012-07-16","YT","MG","Plums",36.56,4,44
"2012-07-16","TM","BL","Potatoes (White Fleshed)",3.8,24,168
"2012-07-16","GI","AO","Rutabagas",39.66,69,1035
"2012-07-17","GW","SJ","Leeks",1.58,67,871
"2012-07-17","BD","BS","Green Apples",92.25,88,528
"2012-07-17","MF","SI","Cranberries",81.84,15,180
"2012-07-18","SI","RU","Dates",34.08,46,368
"2012-07-18","FK","SJ","Broccoflower",53.61,97,776
"2012-07-18","MU","WS","Radishes",67.86,89,712
"2012-07-18","IL","TZ","Red Grapes",6.26,45,270
"2012-07-18","CR","BE","Arugula",95.66,52,416
"2012-07-19","AD","KY","Chinese Cabbage",4.25,12,168
"2012-07-19","HK","NR","Yellow Beets",85.77,27,135
"2012-07-21","GI","YE","Chinese Cabbage",98.72,45,270
"2012-07-22","AE","BN","Black Salsify",27.03,32,160
"2012-07-22","RW","NI","Green Grapes",75.48,20,220
"2012-07-22","JP","IO","Black Salsify",66.94,27,351
"2012-07-22","RE","SB","Beets",30.4,28,364
"2012-07-22","AT","CF","Blackberries",34.79,86,1118
"2012-07-22","GG","GN","Ginger",49.28,60,900
"2012-07-22","IN","SM","Pineapples",11.07,84,1260
"2012-07-23","SM","PR","White Corn",2.42,77,1078
"2012-07-23","BY","TL","Dates",40.75,97,1358
"2012-07-23","BA","SE","Yellow Apples",56.67,9,45
"2012-07-23","nan","ET","Lemons",50.54,92,1288
"2012-07-23","TH","PW","Green Beans",19.97,64,576
"2012-07-24","SE","RO","Kohlrabi",14.15,90,810
"2012-07-24","TG","SR","Cantaloupe",32.72,77,847
"2012-07-24","LU","SG","Yellow Watermelon",76.07,35,245
"2012-07-25","ME","MZ","Bananas",67.85,12,132
"2012-07-25","TC","MD","Green Beans",43.27,17,187
"2012-07-26","VA","DZ","Rutabagas",19.0,78,1092
"2012-07-28","ZA","OM","Yellow Pears",80.46,1,11
"2012-07-28","TC","UG","Purple Asparagus",72.54,34,306
"2012-07-28","NI","GM","Tomatoes",11.87,18,252
"2012-07-28","LK","CX","Strawberries",1.53,14,84
"2012-07-29","RW","CH","Black Salsify",98.44,21,210
"2012-07-29","ME","IO","nan",36.55,60,840
"2012-07-29","ET","IQ","Radicchio",26.46,13,104
"2012-07-30","RO","GS","Chayote Squash",58.78,46,506
"2012-07-30","PK","DZ","Cauliflower",98.6,49,343
"2012-07-30","MO","UA","Pineapples",36.5,1,15
"2012-07-30","TG","BM","Artichokes",34.98,61,732
"2012-07-31","SY","FJ","Bananas",34.96,27,162
"2012-08-01","DO","YT","Broccoli Rabe",40.19,94,846
"2012-08-01","KP","LV","Purple Asparagus",63.0,21,210
"2012-08-01","BB","LT","Black Olives",70.62,74,444
"2012-08-02","TO","DO","Green Apples",54.03,18,162
"2012-08-02","RW","LB","Raisins",80.51,68,816
"2012-08-02","CY","EG","Peaches",64.39,17,255
"2012-08-02","LA","PR","Red Apples",96.98,93,558
"2012-08-02","JO","BY","Butternut Squash",62.32,87,1305
"2012-08-03","SM","SE","Leafy Greens",23.32,28,252
"2012-08-03","KH","BL","White Peaches",19.95,45,360
"2012-08-03","AD","AW","Red Onions",90.84,20,260
"2012-08-03","FO","BZ","Turnips",22.84,24,240
"2012-08-03","SN","PS","Cucumbers",60.65,63,693
"2012-08-04","SX","NR","Yellow Potatoes",35.79,75,1050
"2012-08-04","AZ","TK","Mangoes",62.34,75,975
"2012-08-04","TN","AE","Endive",90.16,1,13
"2012-08-05","SN","MQ","Cherries",22.1,96,1440
"2012-08-06","RW","TH","Pumpkin",16.36,59,767
"2012-08-06","MC","GB","Butternut Squash",19.77,1,13
"2012-08-06","EH","UM","Grapefruit",59.95,96,1248
"2012-08-07","PR","AG","Purple Cabbage",74.98,37,444
"2012-08-07","LT","LT","Green Peas",29.5,91,910
"2012-08-07","JO","AI","Broccoli",94.66,90,720
"2012-08-07","UG","LA","Red Onions",36.31,39,507
"2012-08-07","nan","SV","Red Grapes",30.65,23,299
"2012-08-07","MX","DO","Artichokes",2.62,49,441
"2012-08-08","MZ","TN","Broccoflower",24.29,32,160
"2012-08-08","VG","SY","Okra",7.95,61,549
"2012-08-08","PF","TK","White Corn",39.04,95,1045
"2012-08-08","CZ","AO","Parsnips",59.37,19,209
"2012-08-08","BZ","MU","Purple Figs",48.34,83,830
"2012-08-09","PW","UZ","Broccoli",73.4,24,216
"2012-08-09","TG","PL","Sweet Potatoes",54.74,45,585
"2012-08-09","LR","AU","Zucchini",77.8,78,1014
"2012-08-10","CN","GS","Yellow Figs",48.51,43,473
"2012-08-11","ME","CY","Purple Cabbage",16.93,49,343
"2012-08-11","SG","MY","Green Apples",66.28,27,297
"2012-08-11","PN","HN","Grape Juice (100%)",44.96,91,546
"2012-08-11","GA","NO","Purple Cabbage",79.62,30,390
"2012-08-12","NZ","UM","Broccoli Rabe",78.01,11,165
"2012-08-12","PF","CV","Beets",19.43,57,741
"2012-08-12","KP","MZ","Chinese Cabbage",40.22,58,290
"2012-08-13","UM","AT","Peas",9.58,62,806
"2012-08-13","KR","DM","Chayote Squash",72.65,26,338
"2012-08-13","GM","DZ","Endive",30.06,10,60
"2012-08-14","CD","BI","Black Salsify",72.45,23,161
"2012-08-14","LT","KZ","Yellow Beets",61.37,44,572
"2012-08-14","IR","SR","Green Peas",68.9,80,960
"2012-08-14","VA","UZ","Dried Plums",53.82,16,176
"2012-08-14","TO","ZM","Celery",90.94,47,470
"2012-08-15","VG","HN","Shallots",85.01,78,1170
"2012-08-15","CH","GY","Honeydew",56.85,74,592
"2012-08-15","LI","CX","Turnips",28.52,33,330
"2012-08-15","GM","MR","Black Currants",63.98,87,870
"2012-08-16","TD","SV","Red Onions",93.24,98,980
"2012-08-16","IR","CA","Yellow Figs",32.26,72,504
"2012-08-16","DK","BL","Green Onions",39.58,11,55
"2012-08-17","BH","SZ","Yellow Figs",84.66,1,10
